Date_Time,Discharge,ISO_Sample,Level,X18O,X2H,Rain,PreS18O,PreS2H,PreP18O,PreP2H
2021-06-03 20:50,0.811,NA,0.455,,,0,,,,
2021-06-03 20:55,0.811,NA,0.455,,,0,,,,
2021-06-03 21:00,0.811,NA,0.455,,,0,,,,
2021-06-03 21:05,0.811,NA,0.455,,,0,,,,
2021-06-03 21:10,0.811,NA,0.455,,,0,,,,
2021-06-03 21:15,0.808,NA,0.454,,,0,,,,
2021-06-03 21:20,0.804,NA,0.453,,,0,,,,
2021-06-03 21:25,0.801,NA,0.452,,,0,,,,
2021-06-03 21:30,0.797,0.797,0.451,-8.9142856,-61.7194468,0,,,,
2021-06-03 21:35,0.79,NA,0.449,,,0,,,,
2021-06-03 21:40,0.787,NA,0.448,,,0,,,,
2021-06-03 21:45,0.783,NA,0.447,,,0,,,,
2021-06-03 21:50,0.776,NA,0.445,,,0,,,,
2021-06-03 21:55,0.773,NA,0.444,,,0,,,,
2021-06-03 22:00,0.766,NA,0.442,,,0,,,,
2021-06-03 22:05,0.762,NA,0.441,,,0,,,,
2021-06-03 22:10,0.759,NA,0.44,,,0,,,,
2021-06-03 22:15,0.756,NA,0.439,,,0,,,,
2021-06-03 22:20,0.752,NA,0.438,,,0,,,,
2021-06-03 22:25,0.749,NA,0.437,,,0,,,,
2021-06-03 22:30,0.745,NA,0.436,,,0,,,,
2021-06-03 22:35,0.742,NA,0.435,,,0,,,,
2021-06-03 22:40,0.738,NA,0.434,,,0,,,,
2021-06-03 22:45,0.738,NA,0.434,,,0,,,,
2021-06-03 22:50,0.735,NA,0.433,,,0,,,,
2021-06-03 22:55,0.732,NA,0.432,,,0,,,,
2021-06-03 23:00,0.728,0.728,0.431,-8.7050799,-61.4164804,0,,,,
2021-06-03 23:05,0.725,NA,0.43,,,0,,,,
2021-06-03 23:10,0.725,NA,0.43,,,0,,,,
2021-06-03 23:15,0.721,NA,0.429,,,0,,,,
2021-06-03 23:20,0.718,NA,0.428,,,0,,,,
2021-06-03 23:25,0.714,NA,0.427,,,0,,,,
2021-06-03 23:30,0.711,NA,0.426,,,0,,,,
2021-06-03 23:35,0.711,NA,0.426,,,0,,,,
2021-06-03 23:40,0.708,NA,0.425,,,0,,,,
2021-06-03 23:45,0.708,NA,0.425,,,0,,,,
2021-06-03 23:50,0.704,NA,0.424,,,0,,,,
2021-06-03 23:55,0.701,NA,0.423,,,0,,,,
2021-06-04 0:00,0.701,NA,0.423,,,0,,,,
2021-06-04 0:05,0.694,NA,0.421,,,0,,,,
2021-06-04 0:10,0.694,NA,0.421,,,0,,,,
2021-06-04 0:15,0.691,NA,0.42,,,0,,,,
2021-06-04 0:20,0.687,NA,0.419,,,0,,,,
2021-06-04 0:25,0.684,NA,0.418,,,0,,,,
2021-06-04 0:30,0.684,0.684,0.418,-8.8866987,-61.9281179,0,,,,
2021-06-04 0:35,0.681,NA,0.417,,,0,,,,
2021-06-04 0:40,0.677,NA,0.416,,,0,,,,
2021-06-04 0:45,0.674,NA,0.415,,,0,,,,
2021-06-04 0:50,0.674,NA,0.415,,,0,,,,
2021-06-04 0:55,0.667,NA,0.413,,,0,,,,
2021-06-04 1:00,0.667,NA,0.413,,,0,,,,
2021-06-04 1:05,0.664,NA,0.412,,,0,,,,
2021-06-04 1:10,0.661,NA,0.411,,,0,,,,
2021-06-04 1:15,0.657,NA,0.41,,,0,,,,
2021-06-04 1:20,0.657,NA,0.41,,,0,,,,
2021-06-04 1:25,0.654,NA,0.409,,,0,,,,
2021-06-04 1:30,0.654,NA,0.409,,,0,,,,
2021-06-04 1:35,0.651,NA,0.408,,,0,,,,
2021-06-04 1:40,0.647,NA,0.407,,,0,,,,
2021-06-04 1:45,0.644,NA,0.406,,,0,,,,
2021-06-04 1:50,0.641,NA,0.405,,,0,,,,
2021-06-04 1:55,0.637,NA,0.404,,,0,,,,
2021-06-04 2:00,0.637,0.637,0.404,-8.846145,-61.5682144,0,,,,
2021-06-04 2:05,0.634,NA,0.403,,,0,,,,
2021-06-04 2:10,0.631,NA,0.402,,,0,,,,
2021-06-04 2:15,0.631,NA,0.402,,,0,,,,
2021-06-04 2:20,0.628,NA,0.401,,,0,,,,
2021-06-04 2:25,0.624,NA,0.4,,,0,,,,
2021-06-04 2:30,0.621,NA,0.399,,,0,,,,
2021-06-04 2:35,0.621,NA,0.399,,,0,,,,
2021-06-04 2:40,0.618,NA,0.398,,,0,,,,
2021-06-04 2:45,0.618,NA,0.398,,,0,,,,
2021-06-04 2:50,0.615,NA,0.397,,,0,,,,
2021-06-04 2:55,0.615,NA,0.397,,,0,,,,
2021-06-04 3:00,0.611,NA,0.396,,,0,,,,
2021-06-04 3:05,0.608,NA,0.395,,,0,,,,
2021-06-04 3:10,0.608,NA,0.395,,,0,,,,
2021-06-04 3:15,0.608,NA,0.395,,,0,,,,
2021-06-04 3:20,0.605,NA,0.394,,,0,,,,
2021-06-04 3:25,0.602,NA,0.393,,,0,,,,
2021-06-04 3:30,0.602,0.602,0.393,-8.6348669,-60.5284988,0,,,,
2021-06-04 3:35,0.598,NA,0.392,,,0,,,,
2021-06-04 3:40,0.595,NA,0.391,,,0,,,,
2021-06-04 3:45,0.595,NA,0.391,,,0,,,,
2021-06-04 3:50,0.592,NA,0.39,,,0,,,,
2021-06-04 3:55,0.589,NA,0.389,,,0,,,,
2021-06-04 4:00,0.589,NA,0.389,,,0,,,,
2021-06-04 4:05,0.585,NA,0.388,,,0,,,,
2021-06-04 4:10,0.585,NA,0.388,,,0,,,,
2021-06-04 4:15,0.582,NA,0.387,,,0,,,,
2021-06-04 4:20,0.579,NA,0.386,,,0,,,,
2021-06-04 4:25,0.579,NA,0.386,,,0,,,,
2021-06-04 4:30,0.576,NA,0.385,,,0,,,,
2021-06-04 4:35,0.576,NA,0.385,,,0,,,,
2021-06-04 4:40,0.573,NA,0.384,,,0,,,,
2021-06-04 4:45,0.573,NA,0.384,,,0,,,,
2021-06-04 4:50,0.569,NA,0.383,,,0,,,,
2021-06-04 4:55,0.569,NA,0.383,,,0,,,,
2021-06-04 5:00,0.566,0.566,0.382,-8.6339946,-60.8651967,0,,,,
2021-06-04 5:05,0.566,NA,0.382,,,0,,,,
2021-06-04 5:10,0.566,NA,0.382,,,0,,,,
2021-06-04 5:15,0.566,NA,0.382,,,0,,,,
2021-06-04 5:20,0.566,NA,0.382,,,0,,,,
2021-06-04 5:25,0.566,NA,0.382,,,0,,,,
2021-06-04 5:30,0.569,NA,0.383,,,0,,,,
2021-06-04 5:35,0.569,NA,0.383,,,0,,,,
2021-06-04 5:40,0.569,NA,0.383,,,0,,,,
2021-06-04 5:45,0.566,NA,0.382,,,0,,,,
2021-06-04 5:50,0.566,NA,0.382,,,0,,,,
2021-06-04 5:55,0.563,NA,0.381,,,0,,,,
2021-06-04 6:00,0.563,NA,0.381,,,0,,,,
2021-06-04 6:05,0.56,NA,0.38,,,0,,,,
2021-06-04 6:10,0.56,NA,0.38,,,0,,,,
2021-06-04 6:15,0.557,NA,0.379,,,0,,,,
2021-06-04 6:20,0.554,NA,0.378,,,0,,,,
2021-06-04 6:25,0.55,NA,0.377,,,0,,,,
2021-06-04 6:30,0.547,0.547,0.376,-8.6285727,-59.9045986,0,,,,
2021-06-04 6:35,0.547,NA,0.376,,,0,,,,
2021-06-04 6:40,0.544,NA,0.375,,,0,,,,
2021-06-04 6:45,0.541,NA,0.374,,,0,,,,
2021-06-04 6:50,0.538,NA,0.373,,,0,,,,
2021-06-04 6:55,0.538,NA,0.373,,,0,,,,
2021-06-04 7:00,0.535,NA,0.372,,,0,,,,
2021-06-04 7:05,0.532,NA,0.371,,,0,,,,
2021-06-04 7:10,0.535,NA,0.372,,,0,,,,
2021-06-04 7:15,0.532,NA,0.371,,,0,,,,
2021-06-04 7:20,0.532,NA,0.371,,,0,,,,
2021-06-04 7:25,0.528,NA,0.37,,,0,,,,
2021-06-04 7:30,0.528,NA,0.37,,,0,,,,
2021-06-04 7:35,0.528,NA,0.37,,,0,,,,
2021-06-04 7:40,0.528,NA,0.37,,,0,,,,
2021-06-04 7:45,0.528,NA,0.37,,,0,,,,
2021-06-04 7:50,0.528,NA,0.37,,,0,,,,
2021-06-04 7:55,0.528,NA,0.37,,,0,,,,
2021-06-04 8:00,0.525,0.525,0.369,,,0,,,,
2021-06-04 8:05,0.525,NA,0.369,,,0,,,,
2021-06-04 8:10,0.522,NA,0.368,,,0,,,,
2021-06-04 8:15,0.522,NA,0.368,,,0,,,,
2021-06-04 8:20,0.519,NA,0.367,,,0,,,,
2021-06-04 8:25,0.519,NA,0.367,,,0,,,,
2021-06-04 8:30,0.516,NA,0.366,,,0,,,,
2021-06-04 8:35,0.516,NA,0.366,,,0,,,,
2021-06-04 8:40,0.516,NA,0.366,,,0,,,,
2021-06-04 8:45,0.513,NA,0.365,,,0,,,,
2021-06-04 8:50,0.513,NA,0.365,,,0,,,,
2021-06-04 8:55,0.513,NA,0.365,,,0,,,,
2021-06-04 9:00,0.513,NA,0.365,,,0,,,,
2021-06-04 9:05,0.513,NA,0.365,,,0,,,,
2021-06-04 9:10,0.51,NA,0.364,,,0,,,,
2021-06-04 9:15,0.51,NA,0.364,,,0,,,,
2021-06-04 9:20,0.51,NA,0.364,,,0,,,,
2021-06-04 9:25,0.507,NA,0.363,,,0,,,,
2021-06-04 9:30,0.507,NA,0.363,,,0,,,,
2021-06-04 9:35,0.504,NA,0.362,,,0,,,,
2021-06-04 9:40,0.504,NA,0.362,,,0,,,,
2021-06-04 9:45,0.504,NA,0.362,,,0,,,,
2021-06-04 9:50,0.504,NA,0.362,,,0,,,,
2021-06-04 9:55,0.5,NA,0.361,,,0,,,,
2021-06-04 10:00,0.5,NA,0.361,,,0,,,,
2021-06-04 10:05,0.5,NA,0.361,,,0,,,,
2021-06-04 10:10,0.5,NA,0.361,,,0,,,,
2021-06-04 10:15,0.497,NA,0.36,,,0,,,,
2021-06-04 10:20,0.5,NA,0.361,,,0,,,,
2021-06-04 10:25,0.497,NA,0.36,,,0,,,,
2021-06-04 10:30,0.5,NA,0.361,,,0,,,,
2021-06-04 10:35,0.5,NA,0.361,,,0,,,,
2021-06-04 10:40,0.5,NA,0.361,,,0,,,,
2021-06-04 10:45,0.5,NA,0.361,,,0,,,,
2021-06-04 10:50,0.5,NA,0.361,,,0,,,,
2021-06-04 10:55,0.5,NA,0.361,,,0,,,,
2021-06-04 11:00,0.5,NA,0.361,,,0,,,,
2021-06-04 11:05,0.497,NA,0.36,,,0,,,,
2021-06-04 11:10,0.497,NA,0.36,,,0,,,,
2021-06-04 11:15,0.497,NA,0.36,,,0,,,,
2021-06-04 11:20,0.497,NA,0.36,,,0,,,,
2021-06-04 11:25,0.497,NA,0.36,,,0,,,,
2021-06-04 11:30,0.497,NA,0.36,,,0,,,,
2021-06-04 11:35,0.497,NA,0.36,,,0,,,,
2021-06-04 11:40,0.497,NA,0.36,,,0,,,,
2021-06-04 11:45,0.497,NA,0.36,,,0,,,,
2021-06-04 11:50,0.494,NA,0.359,,,0,,,,
2021-06-04 11:55,0.494,NA,0.359,,,0,,,,
2021-06-04 12:00,0.494,NA,0.359,,,0,,,,
2021-06-04 12:05,0.494,NA,0.359,,,0,,,,
2021-06-04 12:10,0.494,NA,0.359,,,0,,,,
2021-06-04 12:15,0.491,NA,0.358,,,0,,,,
2021-06-04 12:20,0.491,NA,0.358,,,0,,,,
2021-06-04 12:25,0.488,NA,0.357,,,0,,,,
2021-06-04 12:30,0.488,NA,0.357,,,0,,,,
2021-06-04 12:35,0.488,NA,0.357,,,0,,,,
2021-06-04 12:40,0.488,NA,0.357,,,0,,,,
2021-06-04 12:45,0.485,NA,0.356,,,0,,,,
2021-06-04 12:50,0.485,NA,0.356,,,0,,,,
2021-06-04 12:55,0.485,NA,0.356,,,0,,,,
2021-06-04 13:00,0.482,NA,0.355,,,0,,,,
2021-06-04 13:05,0.482,NA,0.355,,,0,,,,
2021-06-04 13:10,0.482,NA,0.355,,,0,,,,
2021-06-04 13:15,0.482,NA,0.355,,,0,,,,
2021-06-04 13:20,0.482,NA,0.355,,,0,,,,
2021-06-04 13:25,0.482,NA,0.355,,,0,,,,
2021-06-04 13:30,0.482,NA,0.355,,,0,,,,
2021-06-04 13:35,0.482,NA,0.355,,,0,,,,
2021-06-04 13:40,0.482,NA,0.355,,,0,,,,
2021-06-04 13:45,0.479,NA,0.354,,,0,,,,
2021-06-04 13:50,0.479,NA,0.354,,,0,,,,
2021-06-04 13:55,0.479,NA,0.354,,,0,,,,
2021-06-04 14:00,0.479,NA,0.354,,,0,,,,
2021-06-04 14:05,0.479,NA,0.354,,,0,,,,
2021-06-04 14:10,0.479,NA,0.354,,,0,,,,
2021-06-04 14:15,0.479,NA,0.354,,,0,,,,
2021-06-04 14:20,0.476,NA,0.353,,,0,,,,
2021-06-04 14:25,0.476,NA,0.353,,,0,,,,
2021-06-04 14:30,0.473,NA,0.352,,,0,,,,
2021-06-04 14:35,0.473,NA,0.352,,,0,,,,
2021-06-04 14:40,0.47,NA,0.351,,,0,,,,
2021-06-04 14:45,0.47,NA,0.351,,,0,,,,
2021-06-04 14:50,0.47,NA,0.351,,,0,,,,
2021-06-04 14:55,0.467,NA,0.35,,,0,,,,
2021-06-04 15:00,0.467,NA,0.35,,,0,,,,
2021-06-04 15:05,0.467,NA,0.35,,,0,,,,
2021-06-04 15:10,0.467,NA,0.35,,,0,,,,
2021-06-04 15:15,0.467,NA,0.35,,,0,,,,
2021-06-04 15:20,0.467,NA,0.35,,,0,,,,
2021-06-04 15:25,0.467,NA,0.35,,,0,,,,
2021-06-04 15:30,0.467,NA,0.35,,,0,,,,
2021-06-04 15:35,0.467,NA,0.35,,,0,,,,
2021-06-04 15:40,0.467,NA,0.35,,,0,,,,
2021-06-04 15:45,0.467,NA,0.35,,,0,,,,
2021-06-04 15:50,0.467,NA,0.35,,,0,,,,
2021-06-04 15:55,0.467,NA,0.35,,,0,,,,
2021-06-04 16:00,0.467,NA,0.35,,,0,,,,
2021-06-04 16:05,0.467,NA,0.35,,,0,,,,
2021-06-04 16:10,0.467,NA,0.35,,,0,,,,
2021-06-04 16:15,0.467,NA,0.35,,,0,,,,
2021-06-04 16:20,0.467,NA,0.35,,,0,,,,
2021-06-04 16:25,0.467,NA,0.35,,,0,,,,
2021-06-04 16:30,0.467,NA,0.35,,,0,,,,
2021-06-04 16:35,0.467,NA,0.35,,,0,,,,
2021-06-04 16:40,0.467,NA,0.35,,,0,,,,
2021-06-04 16:45,0.467,NA,0.35,,,0,,,,
2021-06-04 16:50,0.467,NA,0.35,,,0,,,,
2021-06-04 16:55,0.464,NA,0.349,,,0,,,,
2021-06-04 17:00,0.464,NA,0.349,,,0,,,,
2021-06-04 17:05,0.464,NA,0.349,,,0,,,,
2021-06-04 17:10,0.464,NA,0.349,,,0,,,,
2021-06-04 17:15,0.464,NA,0.349,,,0,,,,
2021-06-04 17:20,0.461,NA,0.348,,,0,,,,
2021-06-04 17:25,0.461,NA,0.348,,,0,,,,
2021-06-04 17:30,0.461,NA,0.348,,,0,,,,
2021-06-04 17:35,0.458,NA,0.347,,,0,,,,
2021-06-04 17:40,0.461,NA,0.348,,,0,,,,
2021-06-04 17:45,0.458,NA,0.347,,,0,,,,
2021-06-04 17:50,0.458,NA,0.347,,,0,,,,
2021-06-04 17:55,0.458,NA,0.347,,,0,,,,
2021-06-04 18:00,0.458,NA,0.347,,,0,,,,
2021-06-04 18:05,0.455,NA,0.346,,,0,,,,
2021-06-04 18:10,0.455,NA,0.346,,,0,,,,
2021-06-04 18:15,0.455,NA,0.346,,,0,,,,
2021-06-04 18:20,0.452,NA,0.345,,,0,,,,
2021-06-04 18:25,0.452,NA,0.345,,,0,,,,
2021-06-04 18:30,0.452,NA,0.345,,,0,,,,
2021-06-04 18:35,0.449,NA,0.344,,,0,,,,
2021-06-04 18:40,0.449,NA,0.344,,,0,,,,
2021-06-04 18:45,0.449,NA,0.344,,,0,,,,
2021-06-04 18:50,0.449,NA,0.344,,,0,,,,
2021-06-04 18:55,0.449,NA,0.344,,,0,,,,
2021-06-04 19:00,0.449,NA,0.344,,,0,,,,
2021-06-04 19:05,0.449,NA,0.344,,,0,,,,
2021-06-04 19:10,0.449,NA,0.344,,,0,,,,
2021-06-04 19:15,0.449,NA,0.344,,,0,,,,
2021-06-04 19:20,0.446,NA,0.343,,,0,,,,
2021-06-04 19:25,0.449,NA,0.344,,,0,,,,
2021-06-04 19:30,0.449,NA,0.344,,,0,,,,
2021-06-04 19:35,0.446,NA,0.343,,,0,,,,
2021-06-04 19:40,0.446,NA,0.343,,,0,,,,
2021-06-04 19:45,0.446,NA,0.343,,,0,,,,
2021-06-04 19:50,0.446,NA,0.343,,,0,,,,
2021-06-04 19:55,0.446,NA,0.343,,,0,,,,
2021-06-04 20:00,0.443,NA,0.342,,,0,,,,
2021-06-04 20:05,0.443,NA,0.342,,,0,,,,
2021-06-04 20:10,0.443,NA,0.342,,,0,,,,
2021-06-04 20:15,0.443,NA,0.342,,,0,,,,
2021-06-04 20:20,0.443,NA,0.342,,,0,,,,
2021-06-04 20:25,0.443,NA,0.342,,,0,,,,
2021-06-04 20:30,0.44,NA,0.341,,,0,,,,
2021-06-04 20:35,0.44,NA,0.341,,,0,,,,
2021-06-04 20:40,0.44,NA,0.341,,,0,,,,
2021-06-04 20:45,0.44,NA,0.341,,,0,,,,
2021-06-04 20:50,0.44,NA,0.341,,,0,,,,
2021-06-04 20:55,0.437,NA,0.34,,,0,,,,
2021-06-04 21:00,0.437,NA,0.34,,,0,,,,
2021-06-04 21:05,0.437,NA,0.34,,,0,,,,
2021-06-04 21:10,0.437,NA,0.34,,,0,,,,
2021-06-04 21:15,0.434,NA,0.339,,,0,,,,
2021-06-04 21:20,0.434,NA,0.339,,,0,,,,
2021-06-04 21:25,0.434,NA,0.339,,,0,,,,
2021-06-04 21:30,0.434,NA,0.339,,,0,,,,
2021-06-04 21:35,0.434,NA,0.339,,,0,,,,
2021-06-04 21:40,0.434,NA,0.339,,,0,,,,
2021-06-04 21:45,0.434,NA,0.339,,,0,,,,
2021-06-04 21:50,0.434,NA,0.339,,,0,,,,
2021-06-04 21:55,0.434,NA,0.339,,,0,,,,
2021-06-04 22:00,0.437,NA,0.34,,,0,,,,
2021-06-04 22:05,0.437,NA,0.34,,,0,,,,
2021-06-04 22:10,0.437,NA,0.34,,,0,,,,
2021-06-04 22:15,0.437,NA,0.34,,,0,,,,
2021-06-04 22:20,0.434,NA,0.339,,,0,,,,
2021-06-04 22:25,0.434,NA,0.339,,,0,,,,
2021-06-04 22:30,0.431,NA,0.338,,,0,,,,
2021-06-04 22:35,0.431,NA,0.338,,,0,,,,
2021-06-04 22:40,0.431,NA,0.338,,,0,,,,
2021-06-04 22:45,0.428,NA,0.337,,,0,,,,
2021-06-04 22:50,0.425,NA,0.336,,,0,,,,
2021-06-04 22:55,0.425,NA,0.336,,,0,,,,
2021-06-04 23:00,0.422,NA,0.335,,,0,,,,
2021-06-04 23:05,0.422,NA,0.335,,,0,,,,
2021-06-04 23:10,0.422,NA,0.335,,,0,,,,
2021-06-04 23:15,0.422,NA,0.335,,,0,,,,
2021-06-04 23:20,0.419,NA,0.334,,,0,,,,
2021-06-04 23:25,0.419,NA,0.334,,,0,,,,
2021-06-04 23:30,0.419,NA,0.334,,,0,,,,
2021-06-04 23:35,0.416,NA,0.333,,,0,,,,
2021-06-04 23:40,0.416,NA,0.333,,,0,,,,
2021-06-04 23:45,0.416,NA,0.333,,,0,,,,
2021-06-04 23:50,0.416,NA,0.333,,,0,,,,
2021-06-04 23:55,0.414,NA,0.332,,,0,,,,
2021-06-05 0:00,0.414,NA,0.332,,,0,,,,
2021-06-05 0:05,0.414,NA,0.332,,,0,,,,
2021-06-05 0:10,0.414,NA,0.332,,,0,,,,
2021-06-05 0:15,0.411,NA,0.331,,,0,,,,
2021-06-05 0:20,0.411,NA,0.331,,,0,,,,
2021-06-05 0:25,0.411,NA,0.331,,,0,,,,
2021-06-05 0:30,0.411,NA,0.331,,,0,,,,
2021-06-05 0:35,0.411,NA,0.331,,,0,,,,
2021-06-05 0:40,0.408,NA,0.33,,,0,,,,
2021-06-05 0:45,0.408,NA,0.33,,,0,,,,
2021-06-05 0:50,0.408,NA,0.33,,,0,,,,
2021-06-05 0:55,0.408,NA,0.33,,,0,,,,
2021-06-05 1:00,0.408,NA,0.33,,,0,,,,
2021-06-05 1:05,0.408,NA,0.33,,,0,,,,
2021-06-05 1:10,0.405,NA,0.329,,,0,,,,
2021-06-05 1:15,0.405,NA,0.329,,,0,,,,
2021-06-05 1:20,0.405,NA,0.329,,,0,,,,
2021-06-05 1:25,0.405,NA,0.329,,,0,,,,
2021-06-05 1:30,0.405,NA,0.329,,,0,,,,
2021-06-05 1:35,0.402,NA,0.328,,,0,,,,
2021-06-05 1:40,0.402,NA,0.328,,,0,,,,
2021-06-05 1:45,0.402,NA,0.328,,,0,,,,
2021-06-05 1:50,0.402,NA,0.328,,,0,,,,
2021-06-05 1:55,0.399,NA,0.327,,,0,,,,
2021-06-05 2:00,0.399,NA,0.327,,,0,,,,
2021-06-05 2:05,0.399,NA,0.327,,,0,,,,
2021-06-05 2:10,0.396,NA,0.326,,,0,,,,
2021-06-05 2:15,0.396,NA,0.326,,,0,,,,
2021-06-05 2:20,0.393,NA,0.325,,,0,,,,
2021-06-05 2:25,0.393,NA,0.325,,,0,,,,
2021-06-05 2:30,0.393,NA,0.325,,,0,,,,
2021-06-05 2:35,0.393,NA,0.325,,,0,,,,
2021-06-05 2:40,0.39,NA,0.324,,,0,,,,
2021-06-05 2:45,0.39,NA,0.324,,,0,,,,
2021-06-05 2:50,0.39,NA,0.324,,,0,,,,
2021-06-05 2:55,0.39,NA,0.324,,,0,,,,
2021-06-05 3:00,0.388,NA,0.323,,,0,,,,
2021-06-05 3:05,0.388,NA,0.323,,,0,,,,
2021-06-05 3:10,0.388,NA,0.323,,,0,,,,
2021-06-05 3:15,0.388,NA,0.323,,,0,,,,
2021-06-05 3:20,0.388,NA,0.323,,,0,,,,
2021-06-05 3:25,0.388,NA,0.323,,,0,,,,
2021-06-05 3:30,0.385,NA,0.322,,,0,,,,
2021-06-05 3:35,0.385,NA,0.322,,,0,,,,
2021-06-05 3:40,0.385,NA,0.322,,,0,,,,
2021-06-05 3:45,0.385,NA,0.322,,,0,,,,
2021-06-05 3:50,0.385,NA,0.322,,,0,,,,
2021-06-05 3:55,0.385,NA,0.322,,,0,,,,
2021-06-05 4:00,0.385,NA,0.322,,,0,,,,
2021-06-05 4:05,0.385,NA,0.322,,,0,,,,
2021-06-05 4:10,0.385,NA,0.322,,,0,,,,
2021-06-05 4:15,0.385,NA,0.322,,,0,,,,
2021-06-05 4:20,0.382,NA,0.321,,,0,,,,
2021-06-05 4:25,0.382,NA,0.321,,,0,,,,
2021-06-05 4:30,0.382,NA,0.321,,,0,,,,
2021-06-05 4:35,0.382,NA,0.321,,,0,,,,
2021-06-05 4:40,0.382,NA,0.321,,,0,,,,
2021-06-05 4:45,0.382,NA,0.321,,,0,,,,
2021-06-05 4:50,0.382,NA,0.321,,,0,,,,
2021-06-05 4:55,0.382,NA,0.321,,,0,,,,
2021-06-05 5:00,0.379,NA,0.32,,,0,,,,
2021-06-05 5:05,0.382,NA,0.321,,,0,,,,
2021-06-05 5:10,0.379,NA,0.32,,,0,,,,
2021-06-05 5:15,0.379,NA,0.32,,,0,,,,
2021-06-05 5:20,0.379,NA,0.32,,,0,,,,
2021-06-05 5:25,0.379,NA,0.32,,,0,,,,
2021-06-05 5:30,0.379,NA,0.32,,,0,,,,
2021-06-05 5:35,0.379,NA,0.32,,,0,,,,
2021-06-05 5:40,0.379,NA,0.32,,,0,,,,
2021-06-05 5:45,0.379,NA,0.32,,,0,,,,
2021-06-05 5:50,0.379,NA,0.32,,,0,,,,
2021-06-05 5:55,0.379,NA,0.32,,,0,,,,
2021-06-05 6:00,0.379,NA,0.32,,,0,,,,
2021-06-05 6:05,0.379,NA,0.32,,,0,,,,
2021-06-05 6:10,0.379,NA,0.32,,,0,,,,
2021-06-05 6:15,0.376,NA,0.319,,,0,,,,
2021-06-05 6:20,0.376,NA,0.319,,,0,,,,
2021-06-05 6:25,0.376,NA,0.319,,,0,,,,
2021-06-05 6:30,0.376,NA,0.319,,,0,,,,
2021-06-05 6:35,0.376,NA,0.319,,,0,,,,
2021-06-05 6:40,0.373,NA,0.318,,,0,,,,
2021-06-05 6:45,0.373,NA,0.318,,,0,,,,
2021-06-05 6:50,0.373,NA,0.318,,,0,,,,
2021-06-05 6:55,0.373,NA,0.318,,,0,,,,
2021-06-05 7:00,0.373,NA,0.318,,,0,,,,
2021-06-05 7:05,0.373,NA,0.318,,,0,,,,
2021-06-05 7:10,0.37,NA,0.317,,,0,,,,
2021-06-05 7:15,0.37,NA,0.317,,,0,,,,
2021-06-05 7:20,0.37,NA,0.317,,,0,,,,
2021-06-05 7:25,0.37,NA,0.317,,,0,,,,
2021-06-05 7:30,0.37,NA,0.317,,,0,,,,
2021-06-05 7:35,0.368,NA,0.316,,,0,,,,
2021-06-05 7:40,0.368,NA,0.316,,,0,,,,
2021-06-05 7:45,0.368,NA,0.316,,,0,,,,
2021-06-05 7:50,0.368,NA,0.316,,,0,,,,
2021-06-05 7:55,0.368,NA,0.316,,,0,,,,
2021-06-05 8:00,0.365,NA,0.315,,,0,,,,
2021-06-05 8:05,0.365,NA,0.315,,,0,,,,
2021-06-05 8:10,0.365,NA,0.315,,,0,,,,
2021-06-05 8:15,0.365,NA,0.315,,,0,,,,
2021-06-05 8:20,0.365,NA,0.315,,,0,,,,
2021-06-05 8:25,0.362,NA,0.314,,,0,,,,
2021-06-05 8:30,0.362,NA,0.314,,,0,,,,
2021-06-05 8:35,0.362,NA,0.314,,,0,,,,
2021-06-05 8:40,0.362,NA,0.314,,,0,,,,
2021-06-05 8:45,0.362,NA,0.314,,,0,,,,
2021-06-05 8:50,0.362,NA,0.314,,,0,,,,
2021-06-05 8:55,0.362,NA,0.314,,,0,,,,
2021-06-05 9:00,0.362,NA,0.314,,,0,,,,
2021-06-05 9:05,0.362,NA,0.314,,,0,,,,
2021-06-05 9:10,0.362,NA,0.314,,,0,,,,
2021-06-05 9:15,0.359,NA,0.313,,,0,,,,
2021-06-05 9:20,0.359,NA,0.313,,,0,,,,
2021-06-05 9:25,0.359,NA,0.313,,,0,,,,
2021-06-05 9:30,0.359,NA,0.313,,,0,,,,
2021-06-05 9:35,0.356,NA,0.312,,,0,,,,
2021-06-05 9:40,0.356,NA,0.312,,,0,,,,
2021-06-05 9:45,0.359,NA,0.313,,,0,,,,
2021-06-05 9:50,0.356,NA,0.312,,,0,,,,
2021-06-05 9:55,0.356,NA,0.312,,,0,,,,
2021-06-05 10:00,0.356,NA,0.312,,,0,,,,
2021-06-05 10:05,0.356,NA,0.312,,,0,,,,
2021-06-05 10:10,0.356,NA,0.312,,,0,,,,
2021-06-05 10:15,0.356,NA,0.312,,,0,,,,
2021-06-05 10:20,0.356,NA,0.312,,,0,,,,
2021-06-05 10:25,0.356,NA,0.312,,,0,,,,
2021-06-05 10:30,0.356,NA,0.312,,,0,,,,
2021-06-05 10:35,0.354,NA,0.311,,,0,,,,
2021-06-05 10:40,0.354,NA,0.311,,,0,,,,
2021-06-05 10:45,0.354,NA,0.311,,,0,,,,
2021-06-05 10:50,0.354,NA,0.311,,,0,,,,
2021-06-05 10:55,0.354,NA,0.311,,,0,,,,
2021-06-05 11:00,0.354,NA,0.311,,,0,,,,
2021-06-05 11:05,0.354,NA,0.311,,,0,,,,
2021-06-05 11:10,0.354,NA,0.311,,,0,,,,
